date,stock_price,strike_price,time_to_maturity,option_type,theoretical_price,market_price,bid_price,ask_price,implied_volatility,volume,open_interest,risk_free_rate
2023-03-14,89.29,110,0.5,put,18.1583,17.88,17.6984,18.0616,0.1487,39,390,0.05
2023-03-15,89.25,90,0.08,call,2.4678,2.4761,2.4514,2.5008,0.2635,47,564,0.05
2023-03-15,89.25,90,0.08,put,3.5223,3.5639,3.5287,3.5991,0.3294,58,928,0.05
2023-03-15,89.25,95,0.08,call,0.2481,0.2484,0.2459,0.2509,0.1716,49,392,0.05
2023-03-15,89.25,95,0.08,put,5.9549,5.9588,5.8992,6.0183,0.2274,51,357,0.05
2023-03-15,89.25,100,0.08,call,0.4182,0.4224,0.4182,0.4266,0.3103,49,539,0.05
2023-03-15,89.25,100,0.08,put,10.7326,10.8193,10.712,10.9266,0.3027,40,360,0.05
2023-03-15,89.25,105,0.08,call,0.0279,0.028,0.0277,0.0283,0.2481,42,798,0.05
2023-03-15,89.25,105,0.08,put,15.4189,15.5317,15.3775,15.6859,0.2946,45,630,0.05
2023-03-15,89.25,110,0.08,call,0.0,0.0,0.0,0.0,0.1791,45,585,0.05
2023-03-15,89.25,110,0.08,put,20.3106,20.1136,19.9105,20.3167,0.1049,41,492,0.05
2023-03-15,89.25,90,0.25,call,4.1863,4.1831,4.1412,4.2249,0.2252,46,230,0.05
2023-03-15,89.25,90,0.25,put,5.5826,5.5602,5.5044,5.616,0.3248,44,396,0.05
2023-03-15,89.25,95,0.25,call,3.465,3.4603,3.4256,3.4949,0.2987,60,720,0.05
2023-03-15,89.25,95,0.25,put,6.0054,6.0222,5.9622,6.0823,0.1763,40,480,0.05
2023-03-15,89.25,100,0.25,call,0.9663,0.9771,0.9675,0.9868,0.2174,53,265,0.05
2023-03-15,89.25,100,0.25,put,11.3663,11.1776,11.0639,11.2912,0.2838,48,768,0.05
2023-03-15,89.25,105,0.25,call,1.1184,1.1142,1.103,1.1254,0.2929,50,250,0.05
2023-03-15,89.25,105,0.25,put,14.5841,14.5675,14.4217,14.7134,0.1727,47,470,0.05
2023-03-15,89.25,110,0.25,call,0.2063,0.207,0.2049,0.2091,0.2309,58,580,0.05
2023-03-15,89.25,110,0.25,put,19.6031,19.888,19.692,20.0841,0.2338,44,484,0.05
2023-03-15,89.25,90,0.5,call,6.1816,6.108,6.0462,6.1699,0.217,55,880,0.05
2023-03-15,89.25,90,0.5,put,6.2848,6.3468,6.284,6.4097,0.2807,56,560,0.05
2023-03-15,89.25,95,0.5,call,3.881,3.9148,3.876,3.9536,0.2112,47,658,0.05
2023-03-15,89.25,95,0.5,put,7.9135,7.9107,7.8315,7.9898,0.2365,48,432,0.05
2023-03-15,89.25,100,0.5,call,5.5205,5.5273,5.4721,5.5825,0.3452,44,836,0.05
2023-03-15,89.25,100,0.5,put,12.247,12.1481,12.0256,12.2706,0.2807,51,510,0.05
2023-03-15,89.25,105,0.5,call,0.5857,0.5792,0.5733,0.585,0.1599,41,779,0.05
2023-03-15,89.25,105,0.5,put,16.6868,16.6824,16.5155,16.8492,0.3173,44,264,0.05
2023-03-15,89.25,110,0.5,call,1.228,1.2336,1.2213,1.2459,0.2436,34,408,0.05
2023-03-15,89.25,110,0.5,put,19.3099,19.4333,19.2402,19.6264,0.2467,33,297,0.05
2023-03-16,91.48,90,0.08,call,3.9023,3.9236,3.8846,3.9627,0.2827,58,348,0.05
2023-03-16,91.48,90,0.08,put,1.2842,1.2783,1.2654,1.2911,0.2033,53,371,0.05
2023-03-16,91.48,95,0.08,call,1.5315,1.5345,1.5192,1.5498,0.2694,40,640,0.05
2023-03-16,91.48,95,0.08,put,4.2282,4.2518,4.2095,4.294,0.2221,58,812,0.05
2023-03-16,91.48,100,0.08,call,0.1417,0.1417,0.1403,0.1431,0.1954,46,644,0.05
2023-03-16,91.48,100,0.08,put,8.6677,8.6575,8.5708,8.7442,0.2807,54,864,0.05
2023-03-16,91.48,105,0.08,call,0.012,0.0119,0.0118,0.012,0.1922,46,230,0.05
2023-03-16,91.48,105,0.08,put,13.1558,12.9794,12.8478,13.1109,0.2385,54,918,0.05
2023-03-16,91.48,110,0.08,call,0.0016,0.0016,0.0015,0.0016,0.2056,47,893,0.05
2023-03-16,91.48,110,0.08,put,18.1082,18.2355,18.0544,18.4166,0.2798,43,516,0.05
2023-03-16,91.48,90,0.25,call,4.3853,4.371,4.3271,4.4148,0.1613,54,378,0.05
2023-03-16,91.48,90,0.25,put,3.284,3.2896,3.2568,3.3225,0.2484,59,1003,0.05
2023-03-16,91.48,95,0.25,call,3.9645,4.0262,3.9865,4.0658,0.2733,50,550,0.05
2023-03-16,91.48,95,0.25,put,6.3873,6.2873,6.2234,6.3512,0.2781,33,495,0.05
2023-03-16,91.48,100,0.25,call,1.5032,1.4784,1.4634,1.4934,0.22,46,230,0.05
2023-03-16,91.48,100,0.25,put,9.6113,9.7485,9.6524,9.8446,0.2735,47,799,0.05
2023-03-16,91.48,105,0.25,call,1.234,1.24,1.2277,1.2524,0.2686,45,495,0.05
2023-03-16,91.48,105,0.25,put,12.4638,12.5663,12.4417,12.691,0.1692,56,1064,0.05
2023-03-16,91.48,110,0.25,call,0.1116,0.1104,0.1093,0.1116,0.1844,39,624,0.05
2023-03-16,91.48,110,0.25,put,17.2393,17.3695,17.1971,17.5419,0.1776,38,532,0.05
2023-03-16,91.48,90,0.5,call,8.5937,8.6995,8.6135,8.7854,0.2605,49,490,0.05
2023-03-16,91.48,90,0.5,put,4.9864,4.9462,4.8963,4.996,0.2645,44,264,0.05
2023-03-16,91.48,95,0.5,call,5.3234,5.3877,5.3344,5.4409,0.227,48,240,0.05
2023-03-16,91.48,95,0.5,put,7.8806,7.8929,7.8141,7.9717,0.2808,52,780,0.05
2023-03-16,91.48,100,0.5,call,2.7177,2.7287,2.7015,2.7558,0.1949,52,260,0.05
2023-03-16,91.48,100,0.5,put,9.6957,9.6427,9.5457,9.7396,0.2332,43,258,0.05
2023-03-16,91.48,105,0.5,call,1.4061,1.3845,1.3705,1.3986,0.1874,46,782,0.05
2023-03-16,91.48,105,0.5,put,12.1237,12.1954,12.0742,12.3167,0.1763,40,400,0.05
2023-03-16,91.48,110,0.5,call,2.3009,2.3175,2.2945,2.3405,0.2785,39,702,0.05
2023-03-16,91.48,110,0.5,put,17.7493,17.8567,17.6792,18.0342,0.2605,50,450,0.05
2023-03-17,87.79,90,0.08,call,1.913,1.89,1.8709,1.9092,0.2736,67,469,0.05
2023-03-17,87.79,90,0.08,put,4.2591,4.1868,4.1442,4.2294,0.325,45,855,0.05
2023-03-17,87.79,95,0.08,call,0.1621,0.1616,0.16,0.1632,0.1847,47,470,0.05
2023-03-17,87.79,95,0.08,put,7.7687,7.7326,7.6549,7.8103,0.3195,59,1003,0.05
2023-03-17,87.79,100,0.08,call,0.0013,0.0013,0.0012,0.0013,0.1465,39,507,0.05
2023-03-17,87.79,100,0.08,put,11.9099,11.9977,11.8786,12.1168,0.2517,44,748,0.05
2023-03-17,87.79,105,0.08,call,0.0,0.0,0.0,0.0,0.1557,39,429,0.05
2023-03-17,87.79,105,0.08,put,16.8413,17.0259,16.8575,17.1943,0.2958,46,644,0.05
2023-03-17,87.79,110,0.08,call,0.0255,0.0255,0.0253,0.0258,0.3277,44,352,0.05
2023-03-17,87.79,110,0.08,put,21.7684,21.6471,21.4294,21.8648,0.2077,41,328,0.05
2023-03-17,87.79,90,0.25,call,5.2633,5.2968,5.2441,5.3494,0.3291,54,810,0.05
2023-03-17,87.79,90,0.25,put,7.0018,7.0724,7.0024,7.1424,0.3661,47,235,0.05
2023-03-17,87.79,95,0.25,call,1.5138,1.5103,1.4951,1.5254,0.2094,55,495,0.05
2023-03-17,87.79,95,0.25,put,8.8126,8.8655,8.7774,8.9536,0.2907,48,912,0.05
2023-03-17,87.79,100,0.25,call,2.4404,2.4304,2.406,2.4548,0.3505,36,504,0.05
2023-03-17,87.79,100,0.25,put,11.4859,11.5047,11.3899,11.6196,0.1971,54,486,0.05
2023-03-17,87.79,105,0.25,call,0.6151,0.6191,0.613,0.6253,0.2633,58,696,0.05
2023-03-17,87.79,105,0.25,put,16.1652,15.7687,15.6071,15.9304,0.2139,33,198,0.05
2023-03-17,87.79,110,0.25,call,0.1713,0.1743,0.1726,0.176,0.2384,42,294,0.05
2023-03-17,87.79,110,0.25,put,20.8449,20.3565,20.148,20.5649,0.147,47,235,0.05
2023-03-17,87.79,90,0.5,call,5.4326,5.4681,5.4138,5.5224,0.2193,56,392,0.05
2023-03-17,87.79,90,0.5,put,6.3584,6.3884,6.3248,6.4519,0.2574,53,424,0.05
2023-03-17,87.79,95,0.5,call,3.9083,3.9481,3.909,3.9872,0.2373,53,689,0.05
2023-03-17,87.79,95,0.5,put,9.3297,9.2299,9.1366,9.3232,0.2604,46,598,0.05
2023-03-17,87.79,100,0.5,call,1.9483,1.9441,1.9246,1.9636,0.2108,43,344,0.05
2023-03-17,87.79,100,0.5,put,12.0548,12.2688,12.1483,12.3894,0.2286,40,680,0.05
2023-03-17,87.79,105,0.5,call,2.0571,2.0775,2.057,2.0981,0.2654,39,702,0.05
2023-03-17,87.79,105,0.5,put,15.555,15.3974,15.2419,15.553,0.2001,36,432,0.05
2023-03-17,87.79,110,0.5,call,0.1794,0.1782,0.1764,0.18,0.162,26,208,0.05
2023-03-17,87.79,110,0.5,put,20.6885,20.4855,20.2786,20.6924,0.2569,45,630,0.05
2023-03-18,88.94,90,0.08,call,1.7995,1.7893,1.7713,1.8073,0.2115,49,490,0.05
2023-03-18,88.94,90,0.08,put,2.1552,2.1768,2.1553,2.1984,0.1771,56,280,0.05
2023-03-18,88.94,95,0.08,call,0.5262,0.5288,0.5235,0.534,0.2271,50,400,0.05
2023-03-18,88.94,95,0.08,put,5.9457,6.0169,5.9574,6.0764,0.1828,45,405,0.05
2023-03-18,88.94,100,0.08,call,0.0635,0.0631,0.0625,0.0638,0.2114,38,722,0.05
2023-03-18,88.94,100,0.08,put,10.7394,10.751,10.6436,10.8584,0.2209,59,590,0.05
2023-03-18,88.94,105,0.08,call,0.0008,0.0007,0.0007,0.0008,0.1765,49,686,0.05
2023-03-18,88.94,105,0.08,put,15.7014,15.9151,15.7581,16.0722,0.2844,49,882,0.05
2023-03-18,88.94,110,0.08,call,0.0037,0.0037,0.0036,0.0037,0.2532,37,555,0.05
2023-03-18,88.94,110,0.08,put,20.6181,20.7409,20.5347,20.9471,0.1991,46,690,0.05
2023-03-18,88.94,90,0.25,call,3.9234,3.8458,3.8066,3.885,0.2196,42,588,0.05
2023-03-18,88.94,90,0.25,put,3.9622,3.9279,3.8882,3.9675,0.2252,62,1054,0.05
2023-03-18,88.94,95,0.25,call,2.4123,2.4333,2.4091,2.4574,0.2433,35,455,0.05
2023-03-18,88.94,95,0.25,put,8.2415,8.2422,8.1598,8.3246,0.2999,54,270,0.05
2023-03-18,88.94,100,0.25,call,0.9939,0.9763,0.9664,0.9862,0.2245,41,451,0.05
2023-03-18,88.94,100,0.25,put,11.5664,11.504,11.3883,11.6197,0.2818,46,552,0.05
2023-03-18,88.94,105,0.25,call,0.345,0.3502,0.3468,0.3537,0.2134,42,756,0.05
2023-03-18,88.94,105,0.25,put,15.5621,15.5956,15.44,15.7513,0.2684,37,703,0.05
2023-03-18,88.94,110,0.25,call,0.198,0.1989,0.197,0.2009,0.2324,48,384,0.05
2023-03-18,88.94,110,0.25,put,20.1052,20.0241,19.823,20.2251,0.2715,50,600,0.05
2023-03-18,88.94,90,0.5,call,8.1508,8.2616,8.1801,8.3431,0.3036,46,736,0.05
2023-03-18,88.94,90,0.5,put,4.6591,4.6188,4.5722,4.6654,0.2097,42,210,0.05
2023-03-18,88.94,95,0.5,call,3.3599,3.3205,3.2869,3.3541,0.1953,46,276,0.05
2023-03-18,88.94,95,0.5,put,8.9258,8.9826,8.8934,9.0719,0.2703,51,612,0.05
2023-03-18,88.94,100,0.5,call,2.2236,2.2385,2.2163,2.2608,0.2087,38,342,0.05
2023-03-18,88.94,100,0.5,put,12.082,12.2711,12.1503,12.3919,0.2653,51,306,0.05
2023-03-18,88.94,105,0.5,call,1.2094,1.1927,1.1806,1.2048,0.2048,37,333,0.05
2023-03-18,88.94,105,0.5,put,14.6486,14.4431,14.2967,14.5896,0.2033,50,750,0.05
2023-03-18,88.94,110,0.5,call,1.2457,1.237,1.2246,1.2495,0.248,43,731,0.05
2023-03-18,88.94,110,0.5,put,21.3185,21.4979,21.2847,21.7111,0.3432,34,578,0.05
2023-03-19,89.07,90,0.08,call,2.635,2.6294,2.603,2.6557,0.2888,52,312,0.05
2023-03-19,89.07,90,0.08,put,1.8014,1.7975,1.7795,1.8155,0.1488,47,658,0.05
2023-03-19,89.07,95,0.08,call,0.4243,0.425,0.4208,0.4292,0.2076,40,520,0.05
2023-03-19,89.07,95,0.08,put,5.8854,5.9079,5.8491,5.9668,0.1925,51,816,0.05
2023-03-19,89.07,100,0.08,call,0.1004,0.1,0.099,0.101,0.2271,45,315,0.05
2023-03-19,89.07,100,0.08,put,10.5695,10.6407,10.535,10.7464,0.1944,64,1152,0.05
2023-03-19,89.07,105,0.08,call,0.0034,0.0034,0.0034,0.0034,0.1987,44,528,0.05
2023-03-19,89.07,105,0.08,put,15.6128,15.6395,15.4834,15.7956,0.3059,54,972,0.05
2023-03-19,89.07,110,0.08,call,0.0028,0.0028,0.0028,0.0028,0.2457,50,950,0.05
2023-03-19,89.07,110,0.08,put,20.4893,20.6484,20.4435,20.8533,0.1796,38,190,0.05
2023-03-19,89.07,90,0.25,call,2.8428,2.8241,2.7957,2.8526,0.1548,68,476,0.05
2023-03-19,89.07,90,0.25,put,3.3462,3.3972,3.3637,3.4306,0.1939,51,765,0.05
2023-03-19,89.07,95,0.25,call,2.024,2.037,2.0167,2.0572,0.2169,46,736,0.05
2023-03-19,89.07,95,0.25,put,7.6177,7.8159,7.7397,7.8921,0.2678,60,360,0.05
2023-03-19,89.07,100,0.25,call,2.278,2.2928,2.27,2.3156,0.3155,54,864,0.05
2023-03-19,89.07,100,0.25,put,10.559,10.5212,10.4156,10.6268,0.2123,52,260,0.05
2023-03-19,89.07,105,0.25,call,0.5634,0.5647,0.5591,0.5704,0.2401,42,252,0.05
2023-03-19,89.07,105,0.25,put,16.4851,16.4397,16.2749,16.6046,0.3558,41,779,0.05
2023-03-19,89.07,110,0.25,call,0.6284,0.6375,0.6312,0.6438,0.2989,48,480,0.05
2023-03-19,89.07,110,0.25,put,20.6015,20.7607,20.5546,20.9667,0.344,38,494,0.05
2023-03-19,89.07,90,0.5,call,4.6528,4.6528,4.6063,4.6993,0.1593,48,480,0.05
2023-03-19,89.07,90,0.5,put,7.0833,7.0948,7.024,7.1656,0.3098,53,477,0.05
2023-03-19,89.07,95,0.5,call,5.2594,5.2536,5.201,5.3062,0.2698,46,368,0.05
2023-03-19,89.07,95,0.5,put,9.1882,9.1543,9.0625,9.2462,0.2836,50,550,0.05
2023-03-19,89.07,100,0.5,call,2.301,2.2536,2.2306,2.2766,0.2105,50,750,0.05
2023-03-19,89.07,100,0.5,put,12.1442,12.0697,11.9483,12.1912,0.2715,48,624,0.05
2023-03-19,89.07,105,0.5,call,2.2339,2.2156,2.1933,2.238,0.2586,41,656,0.05
2023-03-19,89.07,105,0.5,put,16.3163,16.1042,15.941,16.2673,0.2945,47,423,0.05
2023-03-19,89.07,110,0.5,call,1.5547,1.546,1.5305,1.5616,0.2657,33,165,0.05
2023-03-19,89.07,110,0.5,put,18.4252,18.3694,18.1851,18.5537,0.1574,35,385,0.05
2023-03-20,88.66,90,0.08,call,2.4304,2.4663,2.442,2.4906,0.2878,65,1105,0.05
2023-03-20,88.66,90,0.08,put,4.0059,3.9835,3.9434,4.0236,0.3474,36,252,0.05
2023-03-20,88.66,95,0.08,call,0.9873,0.9918,0.9819,1.0017,0.2997,41,615,0.05
2023-03-20,88.66,95,0.08,put,6.5137,6.4988,6.4337,6.564,0.2389,49,343,0.05
2023-03-20,88.66,100,0.08,call,0.2366,0.2365,0.2342,0.2389,0.2808,48,336,0.05
2023-03-20,88.66,100,0.08,put,11.121,11.1045,10.9933,11.2157,0.2641,39,741,0.05
2023-03-20,88.66,105,0.08,call,0.0457,0.0459,0.0455,0.0464,0.2753,43,559,0.05
2023-03-20,88.66,105,0.08,put,15.9318,16.0914,15.9321,16.2507,0.229,45,405,0.05
2023-03-20,88.66,110,0.08,call,0.0063,0.0064,0.0063,0.0064,0.27,56,336,0.05
2023-03-20,88.66,110,0.08,put,20.9057,20.8218,20.6127,21.0308,0.2617,32,288,0.05
2023-03-20,88.66,90,0.25,call,2.9573,2.9262,2.8967,2.9558,0.1733,39,195,0.05
2023-03-20,88.66,90,0.25,put,2.8991,2.8788,2.8498,2.9078,0.1574,55,440,0.05
2023-03-20,88.66,95,0.25,call,3.5278,3.5951,3.5598,3.6304,0.316,47,893,0.05
2023-03-20,88.66,95,0.25,put,6.8025,6.7848,6.7167,6.8528,0.2011,52,884,0.05
2023-03-20,88.66,100,0.25,call,1.4184,1.4108,1.3967,1.425,0.2625,49,539,0.05
2023-03-20,88.66,100,0.25,put,11.413,11.466,11.3519,11.5801,0.2546,45,765,0.05
2023-03-20,88.66,105,0.25,call,0.1184,0.1198,0.1186,0.121,0.1739,46,736,0.05
2023-03-20,88.66,105,0.25,put,15.1286,14.8631,14.7118,15.0144,0.1666,45,630,0.05
2023-03-20,88.66,110,0.25,call,0.2815,0.2833,0.2805,0.2861,0.2525,44,616,0.05
2023-03-20,88.66,110,0.25,put,20.2582,20.0397,19.8371,20.2423,0.2531,39,546,0.05
2023-03-20,88.66,90,0.5,call,7.7072,7.8532,7.7762,7.9303,0.2922,44,308,0.05
2023-03-20,88.66,90,0.5,put,5.5964,5.6096,5.5536,5.6655,0.2425,52,936,0.05
2023-03-20,88.66,95,0.5,call,4.1337,4.0903,4.0489,4.1316,0.2317,39,468,0.05
2023-03-20,88.66,95,0.5,put,8.0159,7.9542,7.874,8.0343,0.2271,75,1275,0.05
2023-03-20,88.66,100,0.5,call,3.8408,3.8157,3.7773,3.8542,0.2844,40,680,0.05
2023-03-20,88.66,100,0.5,put,10.8638,10.7214,10.6127,10.83,0.2016,39,663,0.05
2023-03-20,88.66,105,0.5,call,3.5952,3.5712,3.5353,3.6072,0.3284,44,352,0.05
2023-03-20,88.66,105,0.5,put,15.4766,15.5539,15.3992,15.7087,0.2374,61,1159,0.05
2023-03-20,88.66,110,0.5,call,0.1508,0.1515,0.15,0.153,0.1504,52,936,0.05
2023-03-20,88.66,110,0.5,put,19.2933,19.6325,19.4396,19.8254,0.209,35,490,0.05
2023-03-21,88.79,90,0.08,call,2.3955,2.3856,2.3617,2.4096,0.278,45,360,0.05
2023-03-21,88.79,90,0.08,put,2.9942,2.971,2.941,3.0009,0.2532,40,560,0.05
2023-03-21,88.79,95,0.08,call,0.5764,0.5852,0.5794,0.5909,0.2388,55,440,0.05
2023-03-21,88.79,95,0.08,put,6.7613,6.7218,6.6542,6.7894,0.2888,37,555,0.05
2023-03-21,88.79,100,0.08,call,0.0083,0.0083,0.0082,0.0084,0.1616,58,580,0.05
2023-03-21,88.79,100,0.08,put,10.9321,11.0485,10.9392,11.1579,0.2427,36,612,0.05
2023-03-21,88.79,105,0.08,call,0.2361,0.2382,0.2358,0.2405,0.364,31,186,0.05
2023-03-21,88.79,105,0.08,put,15.8133,15.4194,15.2613,15.5775,0.254,42,756,0.05
2023-03-21,88.79,110,0.08,call,0.0243,0.0241,0.0238,0.0243,0.3108,44,396,0.05
2023-03-21,88.79,110,0.08,put,20.7663,20.5794,20.3717,20.787,0.1742,26,364,0.05
2023-03-21,88.79,90,0.25,call,4.3261,4.3171,4.2738,4.3604,0.2467,36,576,0.05
2023-03-21,88.79,90,0.25,put,4.9507,4.9298,4.8803,4.9793,0.2771,37,370,0.05
2023-03-21,88.79,95,0.25,call,3.3472,3.3392,3.3057,3.3727,0.3023,69,483,0.05
2023-03-21,88.79,95,0.25,put,7.0511,7.2567,7.1862,7.3272,0.2227,56,616,0.05
2023-03-21,88.79,100,0.25,call,1.6048,1.5809,1.5648,1.5969,0.2739,50,400,0.05
2023-03-21,88.79,100,0.25,put,11.394,11.2853,11.1713,11.3992,0.2611,43,258,0.05
2023-03-21,88.79,105,0.25,call,0.8581,0.8648,0.8562,0.8734,0.2753,39,234,0.05
2023-03-21,88.79,105,0.25,put,16.046,16.0232,15.8627,16.1836,0.3021,39,273,0.05
2023-03-21,88.79,110,0.25,call,0.5789,0.5741,0.5683,0.5799,0.2962,49,686,0.05
2023-03-21,88.79,110,0.25,put,19.9074,20.0043,19.8053,20.2034,0.1954,36,216,0.05
2023-03-21,88.79,90,0.5,call,6.9839,6.9941,6.9242,7.0639,0.2599,50,900,0.05
2023-03-21,88.79,90,0.5,put,5.8197,5.8811,5.8229,5.9393,0.2539,54,270,0.05
2023-03-21,88.79,95,0.5,call,5.8169,5.8203,5.7622,5.8785,0.2972,47,470,0.05
2023-03-21,88.79,95,0.5,put,6.3396,6.3114,6.248,6.3748,0.1613,46,368,0.05
2023-03-21,88.79,100,0.5,call,2.8036,2.8012,2.7732,2.8293,0.2371,40,320,0.05
2023-03-21,88.79,100,0.5,put,11.3151,11.3744,11.2613,11.4876,0.227,39,507,0.05
2023-03-21,88.79,105,0.5,call,2.0876,2.0826,2.0617,2.1035,0.2546,46,828,0.05
2023-03-21,88.79,105,0.5,put,14.6653,14.7255,14.5789,14.8722,0.1968,31,279,0.05
2023-03-21,88.79,110,0.5,call,1.6906,1.7008,1.6839,1.7177,0.2768,46,874,0.05
2023-03-21,88.79,110,0.5,put,20.2208,20.0214,19.8192,20.2236,0.2791,42,462,0.05
2023-03-22,86.06,90,0.08,call,0.7741,0.7675,0.7597,0.7752,0.2113,38,456,0.05
2023-03-22,86.06,90,0.08,put,5.2295,5.2686,5.2163,5.3209,0.315,44,352,0.05
2023-03-22,86.06,95,0.08,call,0.3427,0.3454,0.342,0.3488,0.2674,61,1037,0.05
2023-03-22,86.06,95,0.08,put,8.8381,8.9388,8.8504,9.0271,0.2537,38,532,0.05
2023-03-22,86.06,100,0.08,call,0.1161,0.1161,0.1149,0.1172,0.2911,45,585,0.05
2023-03-22,86.06,100,0.08,put,13.578,13.7063,13.5705,13.8421,0.2461,58,812,0.05
2023-03-22,86.06,105,0.08,call,0.0002,0.0002,0.0002,0.0002,0.1903,38,380,0.05
2023-03-22,86.06,105,0.08,put,18.5174,18.8785,18.6933,19.0637,0.2174,45,225,0.05
2023-03-22,86.06,110,0.08,call,0.0001,0.0001,0.0001,0.0001,0.2279,47,658,0.05
2023-03-22,86.06,110,0.08,put,23.4963,23.2458,23.0108,23.4808,0.2237,37,481,0.05
2023-03-22,86.06,90,0.25,call,2.4086,2.4248,2.4007,2.4489,0.209,48,240,0.05
2023-03-22,86.06,90,0.25,put,7.4768,7.4819,7.4072,7.5567,0.3422,60,900,0.05
2023-03-22,86.06,95,0.25,call,0.1208,0.1213,0.1201,0.1225,0.1095,42,630,0.05
2023-03-22,86.06,95,0.25,put,8.8385,8.7467,8.6583,8.8351,0.2094,45,270,0.05
2023-03-22,86.06,100,0.25,call,0.4046,0.4098,0.4057,0.4138,0.2066,47,282,0.05
2023-03-22,86.06,100,0.25,put,13.9272,13.9324,13.7932,14.0717,0.2908,44,220,0.05
2023-03-22,86.06,105,0.25,call,0.3074,0.3088,0.3057,0.3119,0.2424,56,336,0.05
2023-03-22,86.06,105,0.25,put,17.8531,17.9423,17.7637,18.1208,0.2263,41,615,0.05
2023-03-22,86.06,110,0.25,call,0.0534,0.0539,0.0534,0.0545,0.2137,44,484,0.05
2023-03-22,86.06,110,0.25,put,23.0365,23.126,22.8956,23.3564,0.315,26,364,0.05
2023-03-22,86.06,90,0.5,call,4.9774,4.9467,4.8969,4.9965,0.2366,54,1026,0.05
2023-03-22,86.06,90,0.5,put,8.5841,8.4802,8.3944,8.5661,0.3146,49,637,0.05
2023-03-22,86.06,95,0.5,call,5.21,5.2643,5.2122,5.3164,0.3214,58,928,0.05
2023-03-22,86.06,95,0.5,put,11.0048,10.9741,10.864,11.0841,0.2877,29,290,0.05
2023-03-22,86.06,100,0.5,call,1.9152,1.9184,1.8992,1.9375,0.2315,46,598,0.05
2023-03-22,86.06,100,0.5,put,13.438,13.5135,13.3791,13.6479,0.2344,49,441,0.05
2023-03-22,86.06,105,0.5,call,1.0615,1.0559,1.0453,1.0665,0.2266,36,504,0.05
2023-03-22,86.06,105,0.5,put,18.1025,18.1357,17.9546,18.3167,0.27,40,600,0.05
2023-03-22,86.06,110,0.5,call,0.0953,0.0935,0.0926,0.0945,0.1573,45,270,0.05
2023-03-22,86.06,110,0.5,put,22.0352,22.1086,21.8882,22.3289,0.2462,44,528,0.05
2023-03-23,85.77,90,0.08,call,1.0878,1.1003,1.0894,1.1111,0.26,48,768,0.05
2023-03-23,85.77,90,0.08,put,5.0607,5.0838,5.0332,5.1344,0.2727,60,1140,0.05
2023-03-23,85.77,95,0.08,call,0.5632,0.5641,0.5585,0.5698,0.3176,49,245,0.05
2023-03-23,85.77,95,0.08,put,9.0215,8.9777,8.8874,9.0679,0.2319,53,265,0.05
2023-03-23,85.77,100,0.08,call,0.0051,0.0051,0.005,0.0051,0.1945,30,540,0.05
2023-03-23,85.77,100,0.08,put,13.8291,13.6179,13.4796,13.7562,0.179,45,720,0.05
2023-03-23,85.77,105,0.08,call,0.0,0.0,0.0,0.0,0.1748,51,357,0.05
2023-03-23,85.77,105,0.08,put,18.872,18.7234,18.5347,18.9121,0.3397,43,430,0.05
2023-03-23,85.77,110,0.08,call,0.0009,0.0009,0.0009,0.0009,0.2613,38,494,0.05
2023-03-23,85.77,110,0.08,put,23.7875,24.206,23.9681,24.4439,0.2498,37,222,0.05
2023-03-23,85.77,90,0.25,call,2.5969,2.5703,2.5443,2.5963,0.2274,49,294,0.05
2023-03-23,85.77,90,0.25,put,6.7653,6.897,6.8293,6.9646,0.2908,62,682,0.05
2023-03-23,85.77,95,0.25,call,2.004,2.0012,1.9812,2.0213,0.2817,62,558,0.05
2023-03-23,85.77,95,0.25,put,11.5529,11.558,11.4425,11.6735,0.3796,51,357,0.05
2023-03-23,85.77,100,0.25,call,0.1927,0.1917,0.1898,0.1936,0.177,46,782,0.05
2023-03-23,85.77,100,0.25,put,14.157,14.0097,13.8682,14.1513,0.2902,43,473,0.05
2023-03-23,85.77,105,0.25,call,0.2694,0.2686,0.2659,0.2713,0.239,51,255,0.05
2023-03-23,85.77,105,0.25,put,17.939,18.0781,17.8987,18.2575,0.155,47,235,0.05
2023-03-23,85.77,110,0.25,call,0.195,0.196,0.194,0.1979,0.2662,46,598,0.05
2023-03-23,85.77,110,0.25,put,22.8609,23.2432,23.0146,23.4718,0.1458,41,369,0.05
2023-03-23,85.77,90,0.5,call,6.83,6.6855,6.6172,6.7538,0.319,48,576,0.05
2023-03-23,85.77,90,0.5,put,8.6728,8.8062,8.7194,8.8929,0.3123,52,572,0.05
2023-03-23,85.77,95,0.5,call,2.6086,2.6355,2.6094,2.6615,0.2133,46,782,0.05
2023-03-23,85.77,95,0.5,put,12.331,12.2933,12.17,12.4166,0.3367,53,265,0.05
2023-03-23,85.77,100,0.5,call,1.836,1.8513,1.833,1.8697,0.231,37,370,0.05
2023-03-23,85.77,100,0.5,put,13.77,13.7101,13.5724,13.8478,0.2403,44,660,0.05
2023-03-23,85.77,105,0.5,call,0.4058,0.3992,0.3951,0.4032,0.1761,29,145,0.05
2023-03-23,85.77,105,0.5,put,19.0855,19.0609,18.8701,19.2518,0.3115,42,798,0.05
2023-03-23,85.77,110,0.5,call,0.1903,0.1907,0.1888,0.1926,0.1795,34,510,0.05
